horse_idx,layer_idx,panda-panda_joint1,panda-panda_joint2,panda-panda_joint3,panda-panda_joint4,panda-panda_joint5,panda-panda_joint6,panda-panda_joint7
1,153,2.364546331519603,1.0449485757018997,-2.5063522987606026,-2.554600905032886,2.505971470753245,2.909768360108564,-1.1887692117869684
1,154,2.4174805890101694,1.0515604998820267,-2.532476568276556,-2.583308032713266,2.520377611404132,2.9090447015910224,-1.2234490607552855
1,155,2.46681519820145,1.0577227983800663,-2.5568243288398724,-2.610063011289629,2.5338041021618958,2.908370253476638,-1.255770602168604
1,156,2.516321635649431,1.0639065596407695,-2.5812568905867947,-2.6369111751856322,2.547277356247439,2.9076934563167125,-1.28820471676748
1,157,2.5628575760440793,1.069719281385193,-2.604223443943377,-2.662148389155694,2.5599421849317,2.9070572685012057,-1.3186927118956377
1,158,2.605918638096532,1.0750979622414856,-2.625475065181324,-2.685501118843323,2.5716613200610587,2.906468585372247,-1.3469041424358799
1,159,2.6453332520166333,1.0800211717315809,-2.644927080676195,-2.7068763190995826,2.5823880686498075,2.905929752441909,-1.37272660453686
1,160,2.6820615435831665,1.084608837462923,-2.66305333450937,-2.726794682092973,2.5923837304245776,2.905427643934359,-1.3967891240615495
1,161,2.712826861048486,1.0884516786795866,-2.6782367239306937,-2.7434792251180977,2.6007565595070217,2.9050070546017777,-1.4169450044637593
1,162,2.7414876638047727,1.0920316486980557,-2.6923814871000316,-2.759022454836462,2.6085566416324393,2.9046152358625075,-1.4357221132401674
1,163,2.7641083511223448,1.0948571586142533,-2.7035453148391038,-2.771290029557034,2.614712896930339,2.9043059908891,-1.4505420437902983
1,164,2.786634057301108,1.0976708046049304,-2.7146622672088627,-2.7835060944273073,2.6208433029633253,2.903998044392584,-1.4652997475008573
1,165,2.798035066618734,1.0990948844496038,-2.720288926659421,-2.7896890512813752,2.623946105412591,2.9038421824254494,-1.4727691123312248
1,166,2.8083784630718367,1.1003868597479274,-2.72539362991703,-2.79529844709997,2.626761076872951,2.90370077896957,-1.479545582689328
1,167,2.818685494336072,1.1016742927350334,-2.7304803861203113,-2.800888121472201,2.629566151490501,2.90355987265826,-1.4862982284144355
1,168,2.8290056815363815,1.1029633690067715,-2.735573635079627,-2.806484930527235,2.632374806516552,2.9034187864935683,-1.4930594932436487
1,169,2.839332411243566,1.1042532624914347,-2.7406701129160638,-2.8120852876924936,2.6351852420960427,2.9032776108869722,-1.4998250443925552
1,170,2.841343286734908,1.1045044373810948,-2.7416625260675698,-2.8131758188950817,2.635732504994079,2.9032501204252936,-1.5011424683376489
1,171,2.841343286734908,1.1045044373810948,-2.7416625260675698,-2.8131758188950817,2.635732504994079,2.9032501204252936,-1.5011424683376489
1,172,2.841343286734908,1.1045044373810948,-2.7416625260675698,-2.8131758188950817,2.635732504994079,2.9032501204252936,-1.5011424683376489
1,173,2.841343286734908,1.1045044373810948,-2.7416625260675698,-2.8131758188950817,2.635732504994079,2.9032501204252936,-1.5011424683376489
1,174,2.841343286734908,1.1045044373810948,-2.7416625260675698,-2.8131758188950817,2.635732504994079,2.9032501204252936,-1.5011424683376489
1,175,2.841343286734908,1.1045044373810948,-2.7416625260675698,-2.8131758188950817,2.635732504994079,2.9032501204252936,-1.5011424683376489
1,176,2.841343286734908,1.1045044373810948,-2.7416625260675698,-2.8131758188950817,2.635732504994079,2.9032501204252936,-1.5011424683376489
1,177,2.841343286734908,1.1045044373810948,-2.7416625260675698,-2.8131758188950817,2.635732504994079,2.9032501204252936,-1.5011424683376489
1,178,2.841343286734908,1.1045044373810948,-2.7416625260675698,-2.8131758188950817,2.635732504994079,2.9032501204252936,-1.5011424683376489
1,179,2.841343286734908,1.1045044373810948,-2.7416625260675698,-2.8131758188950817,2.635732504994079,2.9032501204252936,-1.5011424683376489
1,180,2.841343286734908,1.1045044373810948,-2.7416625260675698,-2.8131758188950817,2.635732504994079,2.9032501204252936,-1.5011424683376489
1,181,2.841343286734908,1.1045044373810948,-2.7416625260675698,-2.8131758188950817,2.635732504994079,2.9032501204252936,-1.5011424683376489
1,182,2.841343286734908,1.1045044373810948,-2.7416625260675698,-2.8131758188950817,2.635732504994079,2.9032501204252936,-1.5011424683376489
1,183,2.841343286734908,1.1045044373810948,-2.7416625260675698,-2.8131758188950817,2.635732504994079,2.9032501204252936,-1.5011424683376489
1,184,2.841343286734908,1.1045044373810948,-2.7416625260675698,-2.8131758188950817,2.635732504994079,2.9032501204252936,-1.5011424683376489
1,185,2.841342009026042,1.1045029722006972,-2.7416618557740695,-2.813174997789173,2.6357331474867687,2.9032490733167684,-1.5011429046677924
1,186,2.8358823184973696,1.0982422098654225,-2.738797670375239,-2.8096663861842814,2.638478539139133,2.8987747453569295,-1.503007357218152
1,187,2.830432512350639,1.0919927821957023,-2.735938670380651,-2.806164126671511,2.6412189604548946,2.894308517850085,-1.5048684343095864
1,188,2.8249812323017434,1.0857416643658684,-2.733078897168417,-2.80266091997131,2.6439601229186533,2.889841082450296,-1.5067300147300353
1,189,2.819532711875105,1.0794937110632175,-2.730220571670066,-2.799159486712777,2.6466998977133,2.885375908617341,-1.508590652755539
1,190,2.814079610007925,1.0732405041092414,-2.7273598427213663,-2.7956551092405815,2.6494419762738013,2.8809069802002387,-1.510452855316332
1,191,2.8086325857186925,1.0669942664644048,-2.7245023021053982,-2.792154637458718,2.6521809987395155,2.8764430324824626,-1.5123129824196164
1,192,2.798529250106494,1.055210784975775,-2.7189603651500893,-2.78523310270937,2.657348127843365,2.8685784932437857,-1.5160054547601403
1,193,2.7854196334207746,1.0398519976430292,-2.711684964216457,-2.77610223663445,2.6640830448178194,2.858518963472049,-1.5208812771866318
1,194,2.772121124752191,1.0242547013430185,-2.704281448366523,-2.766797336265564,2.670920388226545,2.8483585161772598,-1.525850680855538
1,195,2.7555143354339777,1.0044438467797756,-2.6945850209975912,-2.7543548433809,2.6795629952039515,2.8365233969893433,-1.5325082549398419
