horse_idx,layer_idx,panda-panda_joint1,panda-panda_joint2,panda-panda_joint3,panda-panda_joint4,panda-panda_joint5,panda-panda_joint6,panda-panda_joint7
1,70,0.1883793910258141,-1.0667570087745941,-0.25738854489464874,-2.7859750914826558,-2.8235079672988133,2.94581656378592,-2.8972999993856074
1,71,0.1883793910258141,-1.0667570087745941,-0.25738854489464874,-2.7859750914826558,-2.8235079672988133,2.94581656378592,-2.8972999993856074
1,72,0.1883793910258141,-1.0667570087745941,-0.25738854489464874,-2.7859750914826558,-2.8235079672988133,2.94581656378592,-2.8972999993856074
1,73,0.1883793910258141,-1.0667570087745941,-0.25738854489464874,-2.7859750914826558,-2.8235079672988133,2.94581656378592,-2.8972999993856074
1,74,0.1883793910258141,-1.0667570087745941,-0.25738854489464874,-2.7859750914826558,-2.8235079672988133,2.94581656378592,-2.8972999993856074
1,75,0.1883793910258141,-1.0667570087745941,-0.25738854489464874,-2.7859750914826558,-2.8235079672988133,2.94581656378592,-2.8972999993856074
1,76,0.18838442381482573,-1.0667487521988988,-0.25739163679753796,-2.785971197433386,-2.823509224021627,2.945811079185491,-2.897299999385566
1,77,0.1923726710532047,-1.0602058065004605,-0.25984182358854807,-2.782885347577449,-2.824505117408122,2.9414647927697986,-2.8972999993523176
1,78,0.1963516997492855,-1.0536779843432849,-0.2622863469516859,-2.7798066304381472,-2.8254987088597674,2.9371285524778212,-2.8972999993191464
1,79,0.20033100434382456,-1.0471497095590472,-0.26473103981353274,-2.776727699826318,-2.8264923692051984,2.932792011518997,-2.8972999992859725
1,80,0.20430912798312817,-1.0406233721988245,-0.26717500715342823,-2.773649682961888,-2.8274857346578006,2.9284567575339713,-2.897299999252809
1,81,0.20828987570209967,-1.034092729887141,-0.2696205866013393,-2.7705696357529535,-2.828479755361552,2.924118643896288,-2.8972999992196233
1,82,0.21226813126169597,-1.0275661761041992,-0.2720646349867015,-2.7674915168170644,-2.8294731537555795,2.9197832461480147,-2.8972999991864583
1,83,0.21877256830986225,-1.0171715799801229,-0.27620660265690655,-2.762357890951433,-2.831069966150762,2.913087251438541,-2.897299999131778
1,84,0.22890525610629128,-1.0012224139860328,-0.28278771890848287,-2.7542716813861103,-2.8335333440605877,2.903002163853647,-2.897299999046194
1,85,0.23903891575662686,-0.9852717182636426,-0.28936946637298777,-2.7461846962502277,-2.8359969582397517,2.8929161089803133,-2.8972999989606025
1,86,0.2518947828022859,-0.9657943873051087,-0.2980566614877473,-2.7357292317346937,-2.8390303690090075,2.881110685128021,-2.897299998862275
1,87,0.26552974628113735,-0.9453090002715024,-0.3073470004012164,-2.724595579978811,-2.842226701861354,2.868814832927117,-2.89729999876032
1,88,0.2816536139839883,-0.9220749201431218,-0.3187112484205407,-2.7112629795717016,-2.84587015681039,2.8554722612692793,-2.8972999986724783
1,89,0.2988083873925673,-0.8977816685170106,-0.3309557780409966,-2.697020710475766,-2.8496857119468024,2.841776575511476,-2.8972999985977954
1,90,0.3183066016760926,-0.8714949359830596,-0.34531339126372773,-2.6807149124705583,-2.853824344180763,2.827699877569602,-2.8972999985906793
1,91,0.3372051271406888,-0.8469831990006622,-0.3595130169678716,-2.6648933380745237,-2.8576828359608717,2.815069354376453,-2.897299999113252
1,92,0.35571963893781555,-0.823581819252364,-0.3736017065983553,-2.6493866162819657,-2.8613656945764663,2.8033327512958857,-2.8972999998745235
1,93,0.3729551940671682,-0.8031446668521353,-0.3870706243273546,-2.635014792435389,-2.8645728928022423,2.7937258514222045,-2.897299999566548
1,94,0.38940329889360253,-0.7836884341003084,-0.3999630506958342,-2.6211692752530813,-2.8677251500397145,2.7847847276345483,-2.8970631694952864
1,95,0.4036275339574078,-0.7670038737711797,-0.4112285528539354,-2.6088062061574426,-2.870724998328976,2.7777306654252634,-2.89615038267329
1,96,0.4172280390103967,-0.750535579334375,-0.4219504536685941,-2.596608420291756,-2.873897139138244,2.770952749490867,-2.8947384813449664
1,97,0.425874114134508,-0.7354800593107361,-0.4283250361399862,-2.585500439025657,-2.8786177024441724,2.766348688807773,-2.8890428407304114
1,98,0.43452073553246606,-0.7204235880535351,-0.43470002136842556,-2.574391755938261,-2.883338564003382,2.7617443372322326,-2.8833468402555193
1,99,0.44024136206827513,-0.7104210373100976,-0.4389601630622874,-2.566920163652349,-2.886478899224895,2.7588272970908676,-2.8794652259470137
1,100,0.4437315555447758,-0.7042710115590484,-0.4416081846907788,-2.562221097470098,-2.888414422537083,2.757196424352717,-2.876966720164049
1,101,0.4472286116958178,-0.6981088931760479,-0.4442614130537211,-2.5575127916390783,-2.8903537516172464,2.7555623448729065,-2.8744633016356618
1,102,0.45071251282547387,-0.6919699550897339,-0.4469046606573193,-2.5528221972376794,-2.8922857854426516,2.7539344123777525,-2.8719693003207407
1,103,0.454207938197394,-0.6858107102819838,-0.4495566517426107,-2.5481160870267807,-2.894224210157189,2.75230109491679,-2.8694670492093155
1,104,0.45769394934058866,-0.6796680541675191,-0.4522015002206373,-2.5434226517819356,-2.8961574141126802,2.7506721764695454,-2.866971537410502
1,105,0.459754039049967,-0.6760379961643017,-0.4537644972704558,-2.5406490239154804,-2.897299858416856,2.7497095524294193,-2.8654967922174452
1,106,0.459754039049967,-0.6760379961643017,-0.4537644972704558,-2.5406490239154804,-2.897299858416856,2.7497095524294193,-2.8654967922174452
1,107,0.459754039049967,-0.6760379961643017,-0.4537644972704558,-2.5406490239154804,-2.897299858416856,2.7497095524294193,-2.8654967922174452
1,108,0.459754039049967,-0.6760379961643017,-0.4537644972704558,-2.5406490239154804,-2.897299858416856,2.7497095524294193,-2.8654967922174452
1,109,0.459754039049967,-0.6760379961643017,-0.4537644972704558,-2.5406490239154804,-2.897299858416856,2.7497095524294193,-2.8654967922174452
1,110,0.459754039049967,-0.6760379961643017,-0.4537644972704558,-2.5406490239154804,-2.897299858416856,2.7497095524294193,-2.8654967922174452
1,111,0.459754039049967,-0.6760379961643017,-0.4537644972704558,-2.5406490239154804,-2.897299858416856,2.7497095524294193,-2.8654967922174452
1,112,0.459754039049967,-0.6760379961643017,-0.4537644972704558,-2.5406490239154804,-2.897299858416856,2.7497095524294193,-2.8654967922174452
1,113,0.459754039049967,-0.6760379961643017,-0.4537644972704558,-2.5406490239154804,-2.897299858416856,2.7497095524294193,-2.8654967922174452
1,114,0.459754039049967,-0.6760379961643017,-0.4537644972704558,-2.5406490239154804,-2.897299858416856,2.7497095524294193,-2.8654967922174452
1,115,0.459754039049967,-0.6760379961643017,-0.4537644972704558,-2.5406490239154804,-2.897299858416856,2.7497095524294193,-2.8654967922174452
1,116,0.459754039049967,-0.6760379961643017,-0.4537644972704558,-2.5406490239154804,-2.897299858416856,2.7497095524294193,-2.8654967922174452
1,117,0.459754039049967,-0.6760379961643017,-0.4537644972704558,-2.5406490239154804,-2.897299858416856,2.7497095524294193,-2.8654967922174452
1,118,0.459754039049967,-0.6760379961643017,-0.4537644972704558,-2.5406490239154804,-2.897299858416856,2.7497095524294193,-2.8654967922174452
1,119,0.459754039049967,-0.6760379961643017,-0.4537644972704558,-2.5406490239154804,-2.897299858416856,2.7497095524294193,-2.8654967922174452
1,120,0.45975332716322265,-0.6760381051068342,-0.4537636768562611,-2.5406474242713393,-2.8972985059981506,2.7497114126237467,-2.86549778744017
